,Topic0,Topic1,Topic2,Topic3,Topic4,Topic5,Topic6,Topic7,Topic8,Topic9,dominant_topic
Doc1569,0,0,0.07,0,0,0,0,0.91,0,0,7,https://stackoverflow.com/questions/70985042/correlate-events-with-extrinsics-in-a-utility-batch-call-in-<polkadot>
Doc1570,0.97,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/70982914/getting-the-attributes-for-peer-through-nodejs
Doc1571,0,0,0,0.05,0.1,0.06,0.26,0.39,0.14,0,7,https://stackoverflow.com/questions/70980585/how-to-modify-paymentsplitter-sol-to-autopay
Doc1572,0,0,0,0,0,0.03,0,0,0.18,0.78,9,https://stackoverflow.com/questions/70979240/check-for-condition-during-blocking-call
Doc1573,0,0,0,0.44,0,0,0,0.15,0.4,0,3,https://stackoverflow.com/questions/70976328/crowdsale-for-already-minted-<token>-bep20
Doc1574,0,0,0,0,0.26,0,0,0.72,0,0,7,https://stackoverflow.com/questions/70976190/display-transaction-hash-in-frontend
Doc1575,0.04,0.28,0.26,0.05,0,0,0.14,0,0.23,0,1,https://stackoverflow.com/questions/70975909/mintable-<erc20>-<token>-smart-contarct
Doc1576,0,0,0.07,0,0.87,0.06,0,0,0,0,4,https://stackoverflow.com/questions/70961190/property-ethereum-does-not-exist-on-type-window-typeof-globalthis-error
Doc1577,0,0,0,0,0,0.2,0.12,0.61,0.06,0,7,https://stackoverflow.com/questions/70947419/can-you-programmatically-accept-a-smart-contract-transaction
Doc1578,0,0.1,0,0.49,0,0,0,0,0.41,0,3,https://stackoverflow.com/questions/70946679/<erc20>-<token>-contract-does-approve-function-need-to-check-caller-balance
Doc1579,0.04,0,0,0,0,0,0,0.95,0,0,7,https://stackoverflow.com/questions/70943459/implementing-different-layer-2-solutions-for-ethereum
Doc1580,0,0.22,0,0.17,0,0,0,0.28,0,0.33,9,https://stackoverflow.com/questions/70936815/it-is-possible-to-access-storage-type-variables-from-other-smart-contracts
Doc1581,0,0,0,0,0.41,0,0,0.25,0.34,0,4,https://stackoverflow.com/questions/70935158/how-to-know-the-cryptocurrency-used-in-a-transaction-through-the-transaction-has
Doc1582,0,0,0,0.75,0,0,0.24,0,0,0,3,https://stackoverflow.com/questions/70932424/false-transaction-mined-but-execution-failed-after-adding-1eth-on-the-values-fi
Doc1583,0,0,0,0.26,0,0,0.15,0.56,0,0.03,7,https://stackoverflow.com/questions/70931385/optimal-way-of-handling-nft-minting-queue
Doc1584,0,0.05,0,0.63,0,0.05,0,0.22,0.05,0,3,https://stackoverflow.com/questions/70931069/how-to-enable-claim-<token>s-in-solidity-smart-contract
Doc1585,0,0,0,0.64,0,0,0,0.11,0.25,0,3,https://stackoverflow.com/questions/70929118/how-to-correctly-use-<token>received-method-in-erc223-and-what-is-third-paramter-o
Doc1586,0,0,0.09,0.63,0,0.12,0.16,0,0,0,3,https://stackoverflow.com/questions/70924896/passing-arguments-to-contract-file-in-solidity-when-i-tried-to-test-the-contrac
Doc1587,0.04,0,0,0,0.09,0,0.13,0.65,0.05,0.04,7,https://stackoverflow.com/questions/70922071/how-to-get-all-the-transactions-from-a-block-in-near-protocol-using-a-single-cal
Doc1588,0,0,0.08,0,0,0.05,0,0.79,0.08,0,7,https://stackoverflow.com/questions/70921870/how-can-i-retrieve-the-entire-old-ethereum-blockchain-data-for-data-processing
Doc1589,0,0.14,0,0.6,0,0,0.06,0.19,0,0,3,https://stackoverflow.com/questions/70920485/solidity-re-entrancy-attack-explanation
Doc1590,0,0,0,0,0.01,0,0.67,0.32,0,0,6,https://stackoverflow.com/questions/70919019/solidity-version-to-learn
Doc1591,0.43,0.12,0,0,0,0.27,0,0.09,0,0.09,0,https://stackoverflow.com/questions/70915428/failed-to-evaluate-transaction-error-youve-asked-to-invoke-a-function-that-do
Doc1592,0,0,0.84,0,0,0.06,0,0,0.09,0,2,https://stackoverflow.com/questions/70915083/i-have-downloaded-the-ethereum-blockchain-project-build-in-react-solidity-truffl
Doc1593,0,0.14,0,0,0.75,0,0,0,0,0.1,4,https://stackoverflow.com/questions/70914004/uncaught-in-promise-error-sending-a-transaction-requires-a-signer
Doc1594,0,0.12,0.04,0.84,0,0,0,0,0,0,3,https://stackoverflow.com/questions/70912706/figuring-out-a-solidity-interface-issue
Doc1595,0.06,0.05,0.86,0,0,0,0,0,0,0.02,2,https://stackoverflow.com/questions/70911092/<truffle>-migrations-cb-is-not-a-function
Doc1596,0,0.32,0.1,0.37,0,0,0.21,0,0,0,3,https://stackoverflow.com/questions/70906272/getting-an-error-in-smart-contract-fundme-the-error-is-vm-execution-error-rev
Doc1597,0,0.08,0.2,0.28,0,0,0.44,0,0,0,6,https://stackoverflow.com/questions/70905645/parsererror-source-file-requires-different-compiler-version-current-compiler-i
Doc1598,0,0,0,0,0,0,0,0.55,0.44,0,7,https://stackoverflow.com/questions/70903079/is-it-possible-to-tell-if-a-transaction-involves-an-<erc721>-<token>-if-the-only-inf
Doc1599,0,0,0,0,0,0,0,0.93,0,0.06,7,https://stackoverflow.com/questions/70901037/what-happens-once-you-tamper-with-a-block-on-a-blockchain
Doc1600,0,0,0,0.76,0,0,0.18,0.06,0,0,3,https://stackoverflow.com/questions/70900254/im-addming-a-value-to-the-contract-but-i-recevie-this-error-vm-error-revert
Doc1601,0,0.15,0,0.36,0.17,0,0.02,0.29,0,0,3,https://stackoverflow.com/questions/70883376/solidity-transaction-with-an-unsigned-transaction-object
Doc1602,0,0,0,0.61,0,0,0,0.16,0.23,0,3,https://stackoverflow.com/questions/70878959/set-eth-price-in-solidty
Doc1603,0.92,0,0.07,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/70877446/chaincode-deployment-failed
Doc1604,0,0.34,0.26,0.25,0,0,0.06,0,0.07,0.03,1,https://stackoverflow.com/questions/70876767/transaction-reverts-when-i-run-a-contract-function-on-mainnet-fork-dev
Doc1605,0,0.27,0,0.66,0,0,0,0,0,0.06,3,https://stackoverflow.com/questions/70875370/problem-with-inheritance-in-solidity-can-not-use-any-function-from-other-smart
Doc1606,0,0,0,0,0,0,0,0.26,0.25,0.48,9,https://stackoverflow.com/questions/70873951/is-a-good-practive-to-take-a-random-number-from-the-decimals-of-different-toke
Doc1607,0,0.35,0,0.27,0,0,0.02,0.21,0,0.15,1,https://stackoverflow.com/questions/70873883/in-solidity-language-what-happens-when-a-function-with-given-parameters-on-diff
Doc1608,0,0,0,0,0,0,0,0.51,0,0.46,7,https://stackoverflow.com/questions/70865544/decode-raw-<solana>-transaction-object
Doc1609,0.63,0,0.04,0,0,0.17,0,0,0.1,0.05,0,https://stackoverflow.com/questions/70862687/error-while-running-cliper-bechmeark-for-hyperledger-farbic-message-peer-endor
Doc1610,0.07,0,0,0,0,0.04,0,0.76,0.13,0,7,https://stackoverflow.com/questions/70861531/how-do-i-get-all-transactions-in-an-account-without-going-through-all-the-blocks
Doc1611,0,0,0,0,0.07,0,0.22,0.53,0.17,0,7,https://stackoverflow.com/questions/70861032/are-chunk-receipts-reliable
Doc1612,0,0,0,0,0,0.13,0,0.3,0.56,0,8,https://stackoverflow.com/questions/70860058/determining-the-context-of-erc-20-transfer-event
Doc1613,0,0,0,0,0,0,0.03,0.97,0,0,7,https://stackoverflow.com/questions/70859976/which-miner-give-the-reward-of-pow-algorithm-at-bitcoin
Doc1614,0,0,0,0,0.64,0,0.08,0.24,0.04,0,4,https://stackoverflow.com/questions/70859510/alchemy-error-what-is-the-meaning-of-this-maxfeepergas-cannot-be-less-than-m
Doc1615,0,0.14,0,0.22,0.41,0,0,0.23,0,0,4,https://stackoverflow.com/questions/70855602/passing-ecdsa-v-r-and-s-values-as-function-arguments-to-solidity-smart-contrac
Doc1616,0,0,0.02,0,0.14,0,0,0.81,0.04,0,7,https://stackoverflow.com/questions/70855032/how-to-create-a-transaction-using-web3-or-ethers-js-without-setting-private-key
Doc1617,0.02,0,0.33,0,0.43,0.06,0,0.08,0.09,0,4,https://stackoverflow.com/questions/70851497/what-is-the-unexpected-<token>-syntax-error-in-line-six
Doc1618,0,0,0,0,0.46,0,0.3,0.17,0.06,0,4,https://stackoverflow.com/questions/70850168/why-do-my-ethers-js-transactions-keep-pending-dropping-on-<polygon>-even-with-a-lo
Doc1619,0.63,0,0,0,0,0,0,0.36,0,0,0,https://stackoverflow.com/questions/70848128/how-to-select-only-a-small-part-of-endorsers-in-hyperledger-fabric-endorsement-p
Doc1620,0,0.12,0.03,0,0,0,0,0.76,0,0.09,7,https://stackoverflow.com/questions/70838260/who-runs-the-smart-contract-in-ethereum
Doc1621,0,0.62,0.28,0,0,0,0,0,0.09,0,1,https://stackoverflow.com/questions/70837792/attributeerror-accounts-object-has-no-attribute-deploy
Doc1622,0,0,0.33,0,0,0,0,0.52,0,0.15,7,https://stackoverflow.com/questions/70834777/corda-mainnet-node-requirements
Doc1623,0,0,0,0.14,0,0.26,0,0.58,0,0,7,https://stackoverflow.com/questions/70834541/how-to-check-if-nft-is-in-a-specific-wallet
Doc1624,0,0,0,0.6,0,0.16,0,0,0,0.24,3,https://stackoverflow.com/questions/70805768/cannot-send-entire-contract-amount-to-account-in-solidity
Doc1625,0,0.04,0,0.12,0,0.22,0.33,0,0,0.3,6,https://stackoverflow.com/questions/70804128/solidity-array-length-is-0-from-inherited-contract
Doc1626,0,0,0,0.16,0,0.81,0,0,0,0.03,5,https://stackoverflow.com/questions/70802386/how-to-convert-the-value-in-big-number-in-solidity-using-<truffle>-framework
Doc1627,0.8,0,0.06,0,0,0,0.03,0.1,0,0,0,https://stackoverflow.com/questions/70797680/dyanmic-endorsement-policy
Doc1628,0,0,0.04,0,0,0.05,0.68,0.21,0,0,6,https://stackoverflow.com/questions/70797186/<etherscan>-gas-tracker-<api>-for-testnets
Doc1629,0.18,0,0.55,0,0,0,0.18,0,0,0.07,2,https://stackoverflow.com/questions/70795026/problem-compiling-librocksdb-sys-v6-11-4-on-near-protocol
Doc1630,0,0.07,0,0.32,0.14,0,0.33,0.13,0,0,6,https://stackoverflow.com/questions/70791935/msg-value-raises-error-and-doesnt-send-eth-to-contract
Doc1631,0,0.23,0.08,0,0,0,0,0.67,0,0,7,https://stackoverflow.com/questions/70791829/make-a-login-button-with-yoroi-on-a-webpage
Doc1632,0,0,0,0,0,0,0,0.37,0.62,0,8,https://stackoverflow.com/questions/70784272/bitquery-wrong-data-not-real-time
Doc1633,0,0.07,0,0.7,0,0,0.22,0.01,0,0,3,https://stackoverflow.com/questions/70780994/fail-with-error-safemath-multiplication-overflow-on-mainet-but-works-perfectl
Doc1634,0,0,0,0.09,0,0,0.23,0.1,0,0.57,9,https://stackoverflow.com/questions/70776159/is-it-bad-practice-to-store-variables-to-make-cleaner-code
Doc1635,0,0,0,0,0,0.34,0,0.65,0,0,7,https://stackoverflow.com/questions/70775293/how-to-check-ethereum-address-balance-without-connecting-to-an-ethereum-node
Doc1636,0,0.11,0,0.45,0.2,0.15,0,0,0.07,0.02,3,https://stackoverflow.com/questions/70770785/internal-<json>-rpc-error-with-metamask-on-<polygon>-blockchain-<erc721>-transfer-c
Doc1637,0.17,0,0,0.17,0,0,0,0,0,0.65,9,https://stackoverflow.com/questions/70767898/what-does-mean-expression-variablename-in-solidity
Doc1638,0,0.13,0.25,0,0,0.61,0,0,0,0,5,https://stackoverflow.com/questions/70766350/walletconnect-doesnt-work-in-localhost-but-in-codesandbox-using-web3-react
Doc1639,0.33,0,0.18,0,0.18,0.1,0.14,0.06,0,0,0,https://stackoverflow.com/questions/70763865/cant-connect-<ganache>-to-metamask-with-127-0-0-1-8545-rpc
Doc1640,0,0.06,0,0.29,0,0,0,0,0,0.65,9,https://stackoverflow.com/questions/70762150/solidity-check-if-an-index-exists-in-contract-a-from-contract-b
Doc1641,0.08,0,0.8,0,0,0,0,0.11,0,0,2,https://stackoverflow.com/questions/70758185/running-my-first-<truffle>-file-cannot-find-module-babel-register
Doc1642,0,0.5,0,0.21,0,0,0.28,0,0,0,1,https://stackoverflow.com/questions/70755278/what-changed-with-solidity-this-sunday-contract-deployment-is-not-working-anymo
Doc1643,0,0,0.27,0,0.09,0.28,0,0.35,0,0,7,https://stackoverflow.com/questions/70751732/how-to-connect-to-already-created-eth-wallet-using-phrase-and-web3-py
Doc1644,0.33,0,0,0,0.12,0.12,0,0,0.19,0.24,0,https://stackoverflow.com/questions/70748096/http-<api>-to-get-the-image-of-an-nft-based-on-contract-and-nft-id
Doc1645,0,0,0,0,0,0,0,0.05,0.94,0,8,https://stackoverflow.com/questions/70741947/how-to-transfer-nfts-from-<solana>-wallet-programmatically
Doc1646,0.93,0,0.03,0,0.04,0,0,0,0,0,0,https://stackoverflow.com/questions/70740252/error-creating-peer-channel-amazon-managed-blockchain-hyperledger-fabric-v1-4
Doc1647,0,0,0,0,0.67,0,0,0.33,0,0,4,https://stackoverflow.com/questions/70736559/is-there-some-relation-between-window-ethereum-injected-by-metamask-and-web3-js
Doc1648,0,0.17,0,0,0,0,0.33,0.41,0.09,0,7,https://stackoverflow.com/questions/70736425/meta-mask-burn-transaction
Doc1649,0,0,0,0,0,0.04,0.35,0.43,0.18,0,7,https://stackoverflow.com/questions/70735389/calculating-transaction-fee-for-various-coinsbtc-doge-ltc-bch-ada-eth
Doc1650,0.07,0,0.02,0,0,0.01,0,0.02,0.88,0,8,https://stackoverflow.com/questions/70735341/websocket-connection-to-binance-<api>-returns-error
Doc1651,0.05,0,0,0,0,0,0,0.94,0,0,7,https://stackoverflow.com/questions/70729117/if-the-blocks-can-only-be-traversed-backwards-how-do-we-know-which-one-is-the-n
Doc1652,0,0,0,0,0.06,0,0,0.27,0.65,0,8,https://stackoverflow.com/questions/70728905/metamask-swap-rate
Doc1653,0,0.08,0,0.48,0.1,0,0,0.34,0,0,3,https://stackoverflow.com/questions/70727989/solidity-transfer-funds-is-redirecting-to-another-address
Doc1654,0,0,0,0.42,0,0,0.21,0,0.04,0.32,3,https://stackoverflow.com/questions/70725832/solidity-disable-buying-and-selling-if-currentprice-is-below-lasttransactionpri
Doc1655,0,0,0,0,0,0.47,0,0.44,0,0.08,5,https://stackoverflow.com/questions/70723629/problems-with-bitgo-<api>
Doc1656,0,0.11,0,0.45,0,0,0.3,0.13,0,0,3,https://stackoverflow.com/questions/70722432/which-address-is-paying-the-gas-fee-and-can-the-smart-contract-pay-the-gas-fee
Doc1657,0,0,0,0.36,0,0.07,0.16,0,0,0.41,9,https://stackoverflow.com/questions/70721079/solidity-inheritance-and-vm-exception
Doc1658,0.97,0,0,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/70720085/upload-folder-to-<ipfs>-using-blockfrost
Doc1659,0,0.17,0.06,0,0,0,0.47,0.28,0,0,6,https://stackoverflow.com/questions/70719858/how-to-get-idl-from-rust-on-chain-program-of-<solana>
Doc1660,0,0.12,0.05,0,0,0,0.45,0.37,0,0,6,https://stackoverflow.com/questions/70718394/chainlink-vrfcoordinator-taking-a-long-time-to-respond
Doc1661,0,0,0,0.99,0,0.01,0,0,0,0,3,https://stackoverflow.com/questions/70718290/how-to-send-contract-using-web3gl-to-smart-contract
Doc1662,0,0,0,0.44,0,0,0.1,0,0.03,0.43,3,https://stackoverflow.com/questions/70717110/solidity-code-that-allows-someone-to-input-their-yearly-salary-and-get-financial
Doc1663,0,0,0,0.09,0,0,0.6,0.3,0,0,6,https://stackoverflow.com/questions/70716044/chainlink-any-<api>-large-response-example-doesnt-fulfill
Doc1664,0,0,0.07,0,0.55,0,0,0.37,0,0,4,https://stackoverflow.com/questions/70714338/which-provider-should-i-choose-web3provider-infuraprovider-<json>rpcprovider
Doc1665,0,0,0,0,0,0,0.44,0.08,0.09,0.38,6,https://stackoverflow.com/questions/70714211/string-array-as-argument-in-endpoint-result-in-error-code-10-in-mandos-tests
Doc1666,0.49,0.08,0,0,0,0,0,0.43,0,0,0,https://stackoverflow.com/questions/70713221/orderer-service-peer-and-smart-contract
Doc1667,0,0.37,0.3,0,0.07,0,0,0,0,0.26,1,https://stackoverflow.com/questions/70713096/from-field-must-match-keys-x-but-it-was-y
Doc1668,0,0,0,0.27,0.04,0.08,0,0.43,0.07,0.11,7,https://stackoverflow.com/questions/70712494/filter-web3-eth-gettransactioncount-based-on-transaction-type
Doc1669,0,0,0,0.39,0,0.22,0,0.17,0,0.21,3,https://stackoverflow.com/questions/70710117/i-want-to-make-a-time-based-transaction-in-smart-contract
Doc1670,0,0,0.06,0,0.44,0.49,0,0,0,0,5,https://stackoverflow.com/questions/70707992/failing-tests-cannot-read-properties-of-undefined-reading-rpc
Doc1671,0,0.09,0,0,0,0,0,0.32,0.42,0.17,8,https://stackoverflow.com/questions/70706127/<uniswap>-v3-sqrtprice-for-eth-dai-and-eth-usdt-eth-usdc-vastly-different
Doc1672,0,0.19,0.01,0,0.09,0.28,0,0.14,0.29,0,8,https://stackoverflow.com/questions/70704803/web3-smart-contract-instance-is-not-able-to-listen-transfer-events
Doc1673,0,0.11,0.44,0.19,0,0,0.02,0,0.24,0,2,https://stackoverflow.com/questions/70704418/swapexact<token>sfor<token>s-attributeerror-nonetype-object-has-no-attribute-w
Doc1674,0,0,0,0,0,0,0,0.63,0.36,0,7,https://stackoverflow.com/questions/70692340/is-it-possible-to-burn-from-dead-address-in-bsc-network
Doc1675,0,0,0,0.12,0.12,0.03,0,0.32,0,0.4,9,https://stackoverflow.com/questions/70691875/compare-accountid-to-array-slice-in-pallets-dispatchable-call
Doc1676,0,0,0,0,0.14,0,0.18,0,0.68,0,8,https://stackoverflow.com/questions/70687744/how-to-send-sol-with-a-<solana>-rust-contract
Doc1677,0,0.09,0,0.86,0,0,0.04,0,0,0,3,https://stackoverflow.com/questions/70685952/solidity-parsererror-expected-a-but-recieved-public
Doc1678,0,0,0.58,0.06,0,0.21,0.11,0.03,0,0,2,https://stackoverflow.com/questions/70679635/typeerror-unknown-file-extension-ts-in-a-<solana>-anchor-project
Doc1679,0,0,0,0,0,0,0.56,0.25,0.17,0,6,https://stackoverflow.com/questions/70677221/theta-get-faucet-testnet-<token>s
Doc1680,0,0,0.03,0,0,0,0,0.88,0,0.09,7,https://stackoverflow.com/questions/70675752/concept-check-data-server-<nodes>-fetch-<nodes>
Doc1681,0,0.05,0,0.8,0,0,0.11,0,0,0.05,3,https://stackoverflow.com/questions/70671804/withdraw-function-send-is-only-available-for-objects-of-type-address-payable
Doc1682,0.29,0,0,0,0,0,0,0.26,0.44,0,8,https://stackoverflow.com/questions/70670584/how-to-register-name-and-log-in-my-<solana>-<token>-on-devnet
Doc1683,0,0,0.03,0,0,0.58,0,0.3,0.08,0,5,https://stackoverflow.com/questions/70668877/unable-to-derive-sollet-wallet-address-using-mnemonic-phrases-in-<solana>-web3
Doc1684,0,0,0.22,0,0,0,0,0.68,0.09,0,7,https://stackoverflow.com/questions/70668721/terra-luna-get-list-of-transactions-nodejs
Doc1685,0,0.27,0.72,0,0,0,0,0,0,0,2,https://stackoverflow.com/questions/70668428/<brownie>-rinkeby-unable-to-expand-environment-variable-in-host-setting
Doc1686,0,0.02,0.19,0.54,0.09,0,0,0,0.17,0,3,https://stackoverflow.com/questions/70666107/is-it-possible-to-call-a-<erc20>-function-inside-a-<erc721>-contract
Doc1687,0.81,0.15,0.03,0,0,0,0,0,0,0,0,https://stackoverflow.com/questions/70662763/hyperledger-fabric-samples-commercial-paper-what-happens-when-magnetocorp-sh
Doc1688,0,0,0.26,0,0,0,0.72,0,0,0,6,https://stackoverflow.com/questions/70656134/terminal-output-corrupted-npm-eth-gas-reporter
Doc1689,0.47,0,0,0.12,0,0,0,0.17,0,0.23,0,https://stackoverflow.com/questions/70650915/how-to-delete-an-image-saved-in-<ipfs>-blockchain
Doc1690,0,0,0,0.06,0,0,0,0,0.79,0.14,8,https://stackoverflow.com/questions/70647606/im-trying-to-fetch-all-transactions-of-a-certain-tron-address
Doc1691,0,0,0,0.23,0,0,0.18,0.05,0,0.53,9,https://stackoverflow.com/questions/70647477/solidity-return-struct-array-vs-uint-array
Doc1692,0,0,0,0.06,0,0,0.32,0.38,0.25,0,7,https://stackoverflow.com/questions/70639715/lazy-mint-in-opensea-for-erc-1155
Doc1693,0.25,0,0,0,0,0,0,0.6,0,0.14,7,https://stackoverflow.com/questions/70637141/how-to-get-total-number-of-rows-after-conditional-query-search
Doc1694,0,0,0,0,0,0,0,0.36,0,0.63,9,https://stackoverflow.com/questions/70634575/solidity-random-number-with-server
Doc1695,0,0,0,0,0,0.58,0.2,0,0.21,0,5,https://stackoverflow.com/questions/70633645/opensea-listing-through-opensea-js-is-not-working
Doc1696,0,0,0,0,0,0,0.46,0,0.54,0,8,https://stackoverflow.com/questions/70633635/how-to-calculate-slippage-percent-before-send-transaction-in-web3
Doc1697,0,0,0.63,0.14,0,0,0,0,0.15,0.08,2,https://stackoverflow.com/questions/70630425/web3-py-createfilter-typeerror-unsupported-type-class-list-must-be-on
Doc1698,0,0,0.06,0,0.18,0.31,0.04,0,0.4,0,8,https://stackoverflow.com/questions/70630107/<airdrop>ping-<solana>-to-a-specific-account
Doc1699,0,0,0.03,0,0,0,0.5,0.03,0.43,0,6,https://stackoverflow.com/questions/70629799/how-list-or-sell-item-in-opensea-using-<python>
Doc1700,0,0,0.54,0,0,0,0.26,0.18,0,0,2,https://stackoverflow.com/questions/70629762/npm-install-shows-vulnerabilities
Doc1701,0.01,0.17,0.03,0.4,0,0.01,0,0.03,0.34,0,3,https://stackoverflow.com/questions/70629126/listening-for-exchange-events-using-<brownie>
Doc1702,0,0.3,0.16,0.11,0.41,0,0,0,0,0,4,https://stackoverflow.com/questions/70628619/how-to-get-typechain-to-generate-types-for-<vyper>-contracts
Doc1703,0,0.17,0,0.28,0,0,0.16,0,0,0.38,9,https://stackoverflow.com/questions/70627551/can-someone-explain-this-compilation-error
Doc1704,0.14,0,0,0.07,0.28,0,0.15,0,0.36,0,8,https://stackoverflow.com/questions/70624925/openseajs-set-gas-price
Doc1705,0,0.04,0.91,0,0.05,0,0,0,0,0,2,https://stackoverflow.com/questions/70622072/<brownie>-rpcconnectionerror-able-to-launch-rpc-client-but-unable-to-connect
Doc1706,0,0.75,0,0,0,0,0,0.16,0,0.08,1,https://stackoverflow.com/questions/70618643/can-we-deploy-smart-contract-without-publicly-giving-bytecode
